text,sentiment
badan pemenangan nasional koalisi indonesia adil makmur sepakat bergotong royong membantu saudara saudara palu,neutral
pemerintah berusaha sekuat tenaga membantu korban gempa palu donggala ayo support bantu doa bukan bahkan,positive
blesstea bukan pelepas dahaga sungguh banyak manfaatnya abang kesehatan keluarga penduduk,neutral
berdoa bersama semoga allah senantiasa memberikan anugerah keselamatan kesehatan semua saudara,positive
iya allah berikanlah beliau kekuatan rezki barokah dimudahkan mencari nafkah kesehatan,positive
selamat hari batik nasional jaga warisan budaya bangsa identitas negara indonesia,positive
keren yaa kesederhanaannya terpancar jelas sukak sama keluarga presiden,positive
seorang presiden tanpa embel gelar bangga sekali,negative
semoga selalu berikan kesehatan panjang umur yah nek muda banget cantik mashaallahhh,positive
terima kasih pak sby ibu ani selalu menemani beliau memberikan kontribusinya sangat luar biasa indonesia selama tahun memimpin semoga selalu bahagia sehat selalu amin,positive
assalamualaikum ibu terhormat salam sekeluarga banda aceh semua sangat membanggakan keluarga ibu sangat membahagiakan bila melihat nya sikap etika perilaku keluarga ibu sungguh sangat bijaksana mas agus ibu suami terlebih sangat yakin bapak mencalonkan diri jadi presiden dulu beliau sangat bangga bapak salam hangat perkenalan keluarga iya bu darmanto rapi photo studio,positive
senang lihat ibu bapak sby menikmati hari tua brsama cucu tercinta sehat terus iya memo pepo allah swt melindungi memo pepo kelurahan kiss,positive
semangat mebangun indonesia lebih maju pak jokowi,positive
bagus beberapa artis modal tampang padahal suara jelek mendingan mas nyanyi memang dasar nasib orang yak tidak tahu semoga masnya sukses,negative
subhanallah tergetar hati dengar suara nya,negative
ulang berkali kali sampet tidak percaya kalau suara aslinya bagus banget,negative
wajah anak sekolah banget yaakk mase alami banget suka lihatnya lagu ma suara keren palg pakai bando suaranya mantap,positive
benar kata pepatah yess buah jatuh tidak jauh pohon nya cantik nya mama nya suara bagus pinter nyanyi darah seni papa nya calon generasi hebat masa depan,negative
semoga berikan kesehatan rezeki berlimpaah pak,positive
gojek mayoritas pegangguran lama tidak kerja terus hampir putus asaa tibatiba lapangan pekerjaan tidak pakai ijasah terakhir sungguh lapangan kerja sangat membantu sekali,neutral
syetan lah tidak suka mendengar suara adzan tidak suka melihat orang berhijab apa mungkin ibu syetan keturunan iblis ninnalillah mirisnya,negative
hei monyet user ente paham iya prabowo subianto jadi capres salah jadi presiden ps memang pas jadi capres abadi url,neutral
hai pria njanganlah jadi banci ideologi nkiara artha proyek rrc dampingi lansung wakil private message rrc ndi kasih izin nya nsementara mantan atlit sakit keras hidup tenda nkorban kebijakan radikal ridwan kamil njd kamu jangan kaya banci bicara ekonomi url,negative
hidup kena kerja keras jangan harap kena suap bajingan,neutral
ibukota jakarta bayar pet terus woori monyet listrik naek terus mutu ambrol terus,negative
mirip banget sama kelakuan mantan brengsek olah kelakuannya jahat dilupain jokowi mantan tidak tahu rasanya khianati menolakluka url,negative
sukmawati berkata suara adzan tidak merdu kupingnya congean apa tuli of x f xa x,negative
jawapos paul pogba selebrasi gol terdengar tiruan suara monyet url,negative
karakter kartun mendeskripsikan karakter luhan x x raja monyet didragon ball x x berdua memiliki rasa keadilan,neutral
keciduk monyet nproses hukum tidak perlu pakai matre url,negative
keren ksatria jantan berani patuh hukum bukan banci kabur disapa polisi of x f x x e url,positive
korupsi berbohong sama jamaah tidak haram haram makanan terindikasi mengandung dna babi of x f x x,negative
lucu deh mobil mobil pejabat negara warnanya ijo ijo kotoran kuda,negative
pendukung capres gagal move on salalu sibuk urus aseng bawa kabur uang rp t ngak sadar aseng kabur bawa uang sebanyak tanpa didukung pribumi anjing mustahil aseng pribumi diam kalau disogok mental kacung memang url,negative
tokoh politik bersebrangan sama pemerintah smkin berani bicara kasar jauh etika si parabowo berani berkata elit goblok siapa maksud sekolah wo kapan tidak jadi presiden anggota dewan berani berkata kementrian agama bangsat,negative
pendukung prabowo arb sda adl orang bejat tabiatnya kasar termasuk orang,negative
pendukung prabowo arb sda adl orang bejat tabiatnya kasar termasuk orang,negative
prabowo makin panik nprabowo makin membabi buta nserang siapa nelite politik dikatakan goblok bermental maling nkritik tidak konsep kritis tidak terarah,negative
paul pogba selebrasi gol terdengar tiruan suara monyet paulpogba url,negative
paul pogba selebrasi gol terdengar tiruan suara monyet url,negative
senin tidak jadi udik ditemani acara menarik juri asik asik suara kontestannya autentik penampilan fantastik grabtakesyouthere idolspektatop2 idolbyopera,negative
siapa sodok memeknya chat ayo wa bbm andiblz sange horny tidak punya pacar tante janda cewek chatsex kontol sex,negative
solo sby jam kampungan bin udik soalnya lbh parah tahun yll,neutral
when barzan menanyakan isi padahal praktikum nyobain mengisi baru dasar hukum jadi ketara bego,negative
prabowo pengecut menuduh elit bodoh maling serampangan kalau jantan menyebut nama orangnya kalau tidak berani berarti banci kemungkinan maksud semua ketum partai lawan politiknya hahaha salam periode,negative
berani gaji berapa biar buzzer anonim tidak forensik pinter dikit mengambil buzzer gembel warung internet sama aki gagap teknologi tertawa,negative
kalau mau jujur kamu jangan cuma banyak bicara aje bodoh tanye apa kamu sanggup kerja sempurna kalau jadi menteri hah banyak bicara doank kamu bisenye biangkerok kamu ahh bodoh,negative
buzzer nya si bodoh gembel warung internet menunggu kecyduk digaji berapa si kalau gede sini ajarin biar ip jadi anonim,negative
memang salah satu turunan nya cebong sialan definisinya komplotan penyebar isu bohong teriak teriak mencret,negative
sst tidak perlu ribut bikin tuli nkita lihat tahun siapa ridhoi allah swt memimpin negara tercinta nsudah titik,negative
luh anak monyet selalu bawa agama kalau bicara politik tahu wawasan wwsn luh dangkal jadi kalau sosmed luh bcranya sektariannizrm pemecah belah masalah umat beragam suku ras agama bicara kecebong makar wong panglima gagal total ajah tidak kaitannya makar,negative
partai kamu plus konco kamu bisanya cuma bikin malu indonesia min mbok iya kalau bodoh jangan kebangetan to min,negative
gerombolan pks booking pelacur hotel travel fashion hotel area gunung sahari plus markas besar sekitarnya aleksis mah cuma tumbal buat pencitraan sisanya amankan sama wan abud,negative
hei goblok kalau produk kafir anjing macam kamu tidak dipake muslim sedang apa dipromosikan negara muslim tolol orang kebanyakan nelen sperma cebong kamu iya muka tampang copet banyak banyak bicara kamu amplas dulu gih muka pakai parutan biar gantengan dikit kayak babi,negative
statistik kamu gembel pks partai gurem kursinya cuma secuil pemerintahan pantas sedikit koruptornya ntapi kalau persentasikan iya jumlahnya sama,negative
daruratduniaperadilanindonesia pengadilan negeti jadi tempat ajang kebencian sara si terdakwa seiman hakim bukan seiman ringan hukumannya beda agama hukum seberat beratnya sogok pakai uang pengadilan indonesia brengsek of x f x x of x f x x,neutral
iya betul gubernur sebelumnya kan cuma cari sensasi bikin cebong girang bicara kotoran anjing nenek dibentak bentak,negative
adian gaya kamu kaya beruk begini kalau supir tembak metromini masuk dpr nkampungan kamu,negative
partaimu pdip bajingan,negative
pak prabowo suka kampanye negatif kampungan menggelikan,positive
partai monyet,negative
primata tidak tahu diri eh embrio cebong kamu ma keluarga kamu kalau surat nya lengkap bayarin eh tolol hidup jangan cuma memikirkan diri sendiri lihat goblok bodoh,negative
huehue si mahfud md mengikuti geng si wowok oposisi tolol,negative
lah memang sekarang presiden nya prabowo tolol bodoh kurangi,negative
tangkap bunuh bajingan prcma kalau berharap sama penegak hukum,neutral
dpr dprd jancok anjing aanjing babi kontol jembut bajingan bangsat tempek gendeng taeek banci,negative
mental selalu minta mobil rantis minta dikawal polisi nsayang banget bis tidak dilempar molotov ye kayak jl gatsu nmental bikin nazar nikah sama monyet terus nmental merusak stadion gbk aset negara nterus proyekan kementrian tertawa,neutral
gubernur bego sejarah dki,negative
woy semua proses aparat sedang apa ribut kalau ahok memang perlu ributin tidak proses goblok pupuk,negative
penyakit sembuh sekarang gerombolan sialan bongkrek penyakit panik balas dendam akibat kekalahan pilpres url,neutral
penyakit panik alami kaum begundal sialan bongkrek selama pak prabowo jadi presiden kepanikan terus berlanjut sprtinya pak jokowi periode,negative
terakhir aku tanya hutang era jokowi semua banci diam si gembel warung internet banci kaleng of x f x x of x f xa xa of x f x x of x f xa xa,negative
luhut si muka bajingan sekarang perusahaany banyak uang mn,negative
poltak benar manusia berwatak babi jaman gencar bela cocotnx monyong kalau bicara skr sanjung bak dewa skr tanya sama kamu poltak babi bbm naik tanpa penjelasan bahan pokok naik tki pancung cocotmu,negative
sstt ribut teruss nkita lihat nati tahun siapa ridhoi allah swt menjadi pemimpin negara tercinta nsudah jangan berisik bikin tuli diem,negative
cebong bukan ahli bully ahli bully gerombolan sialan panik sekarang menemukan sosok pas pengganti jokowi nitu artinya jokowi wajib periode,negative
pengagum pengidola bajingan penista agama menjadi ancaman buat demokrasi nmereka menghalalkan segala cara membalas sakit hati nya ndasar pengecut tu jongos mulut toilet nklw terus menerus terjadi bahkan tidak september disampaikn pak prabowo,negative
admin tolol partai tolol npartai tolol orang tolol,negative
anjing mati listrik sepulau namanya euy,negative
paham sekarang pemerintah pusat terkesan membiarkan anjing segala progran bego progresifnya tahunya yaa biar masyarakat nilai sendiri program hancur sendiri kok iya namanya anjing memang apa pose elang ngepet url,negative
sebentar kuping gila apa pas yura nyanyi bagian potongan kata an suara tetibaan lakik,negative
betul tul tul sbnrnya dilupakan rakyat jadi cari sensasi kasihan banget rt user prabowo makin panik nprabowo makin membabi buta nserang siapa nelite politik dikatakan goblok bermental maling nkritik tidak konsep kritis tidak terarah,negative
cc kaum bumi datar sumbu pendek cebong cebong sialan teman temannya of x f x x a url,negative
cinta buta tidak tuli tahu mana suara motor suara mobil mobil sport x x xcb x xcb x x x e makan teman,negative
dih mengaku lebih pinter orang politik berkaca dulu woyy tampang kamu xc xa orang bego ckakakakak,negative
entah jijik lihat wakil rakyat dpr si fadil bodoh efekbacaberita mantan koruptor mencalonkan diri gembel sebentar korupsi tiada akhir,negative
fifa siasat isu suara monyet x x aksi perancis russia nurl url,neutral
fifa siasat isu suara monyet x x aksi perancis russia nurl url via sinaronline,neutral
banci beraninya keroyokan emak dikeroyok astaghfirullahemoga aparat hukum punya nyali menang,neutral
husnudzon jokowi amp team kampanye nya terlepas pembuat isu bohong jadi mau lihat kesungguhan menang,negative
statement berbicara sembarangan bikin indonesia jadi terkenal negara rusuh,negative
memang perilaku pendukung apa dipolitisasi kekuasaan pribadi termasuk bencana alam kalau,neutral
kalau dibuka bantuan internasional isu kristenisasi dituduh jokowi lagiudah jangan politisasi bencana,negative
buat kalian sibuk iri negara tetangga cobalah lihat daftar indonesia masuk nomer fanbasevt terbe,negative
orang teriak nkri harga mati minta ikut menyalah kan pemerintah sdng bekerja membantu saudaranya sdng kena m,negative
gara gara negara diketawain negara sebelah aduuh memang iq buat tinggi yaa tidak kuat,negative
teman jangan hiraukan pasukan golongan putih cuitanya memojokan pasangan capres amp cawapres jokowi amp hk ma ruf ami,neutral
musuh jokowi tetap serang jokowi siapapun cawapresnya tetap dukung siapapun lawan jokowi kalau tidak m,positive
sanksi lawan kejadian kemarin akibat tidak becusnya p i negara kemenp,negative
tidak negara berulang menyatakan diproduksi massal tidak data seberapa besa,negative
pendukung bosan bingung presiden jokowi cepat krja nya kemarin minggu pagi diolo jogja langsung palu b,negative
giliran budayanya dicolong negara marah punya budaya males melestarikan jangan iya kawula,negative
bapak walikota terhormat mana dirimu nampakkan wajahmu hadapan masyarakat kota palu bahkan rumah be,negative
hidup cuma digunakan mengumbar kebencian apa presiden,negative
hindari politisasi gempaulteng prabowo pilih galang dana kalau datang berkunjung merepotkan,positive
pejabat pemerintah mana menghujat menuduh macam,negative
cebong gerah lihat fitnah selama dibalas fpi aksi sosial kemanus,negative
hindari politisasi gempaulteng prabowo pilih galang dana kalau datang berkunjung merepotkanaya tid,positive
pengkhianatan seorang menteri ketua umum partai pengusung cepat diselesaikan waktu,neutral
tunda pertemuan imf wb bukti keprihatinan pak negara prihatin membantu,neutral
pendukung jokowi manja tidak mau dipanggil munafiqun kelakuannya terus bagaimana i,negative
hukum tidak adil bandung me lawann,negative
kalau kabar kubu prabowo tidak percayanya semua tahu kalau kubu suka balikkan fakta tukang tebar fitnah,negative
wahai katanya titisan allah negara sedang tidak baik buatlahtatement berkualitas satukan bangsa laya,negative
memang bukan tabu ciuman iya memang bikin eneg pencitraan nya sok alim sok baik sok bijak sok sok lainya seandainya lebih apa adanya lebih baik pencitraan bukan sok alim sok suci serius,negative
cuma jual goyangan yak suara macam tahi,negative
dulu inul goyang ngebor baju ketat dcekal ny sgja goyang dada melulu suara tidak sbrpa mrsk moral anak muda nnton bawaannya nafsu,negative
pnyanyi dangdut tidak berkelas begini bukan nonjolin suara bahkan nonjolin dada,negative
sikat abiss lahh orng sialan kaya begini pemimpin negara sendiri tidak hormatin jangan mentang-mentang bapak president terlalu baik jadi sembarangin marah tidak hina pemimpin sendiri harap segera tindak hukum orng,negative
